FIPS,County,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
8097,Pitkin,4,2014,123525,227021,,,42014Pitkin
8095,Phillips,4,2014,,,NL,NL,42014Phillips
8093,Park,4,2014,,,NR,NR,42014Park
8091,Ouray,4,2014,,,NR,NR,42014Ouray
8089,Otero,4,2014,,,NL,NL,42014Otero
8087,Morgan,4,2014,,,NL,NL,42014Morgan
8085,Montrose,4,2014,,,NR,NL,42014Montrose
8083,Montezuma,4,2014,108703,,,NL,42014Montezuma
8081,Moffat,4,2014,,,NR,NL,42014Moffat
8079,Mineral,4,2014,,,NL,NL,42014Mineral
8077,Mesa,4,2014,,,NR,NL,42014Mesa
8075,Logan,4,2014,,,NL,NL,42014Logan
8073,Lincoln,4,2014,,,NL,NL,42014Lincoln
8071,Las Animas,4,2014,,,NL,NL,42014Las Animas
8069,Larimer,4,2014,1162178,,,NR,42014Larimer
8065,Lake,4,2014,,,NL,NR,42014Lake
8067,La Plata,4,2014,613521,,,NL,42014La Plata
8063,Kit Carson,4,2014,,,NL,NL,42014Kit Carson
8061,Kiowa,4,2014,,,NL,NL,42014Kiowa
8059,Jefferson,4,2014,2039086,1368618,,,42014Jefferson
8057,Jackson,4,2014,,,NL,NL,42014Jackson
8055,Huerfano,4,2014,,,NL,NL,42014Huerfano
8053,Hinsdale,4,2014,,,NL,NL,42014Hinsdale
8051,Gunnison,4,2014,,,NR,NR,42014Gunnison
8049,Grand,4,2014,,,NR,NL,42014Grand
8047,Gilpin,4,2014,43162,114408,,,42014Gilpin
8045,Garfield,4,2014,371447,,,NR,42014Garfield
8043,Fremont,4,2014,225243,,,NL,42014Fremont
8039,Elbert,4,2014,,,NL,NL,42014Elbert
8041,El Paso,4,2014,5535184,,,NL,42014El Paso
8037,Eagle,4,2014,178397,,,NL,42014Eagle
8035,Douglas,4,2014,,,NL,NL,42014Douglas
8033,Dolores,4,2014,,,NL,NL,42014Dolores
8031,Denver,4,2014,15064678,12005332,,,42014Denver
8029,Delta,4,2014,,,NL,NL,42014Delta
8027,Custer,4,2014,,,NL,NL,42014Custer
8025,Crowley,4,2014,,,NL,NL,42014Crowley
8023,Costilla,4,2014,,,NR,NL,42014Costilla
8021,Conejos,4,2014,,,NL,NL,42014Conejos
8019,Clear Creek,4,2014,92791,369117,,,42014Clear Creek
8017,Cheyenne,4,2014,,,NL,NL,42014Cheyenne
8015,Chaffee,4,2014,,,NR,NL,42014Chaffee
8014,Broomfield,4,2014,,,NL,NL,42014Broomfield
8013,Boulder,4,2014,3136133,1835900,,,42014Boulder
8011,Bent,4,2014,,,NL,NL,42014Bent
8009,Baca,4,2014,,,NL,NL,42014Baca
8007,Archuleta,4,2014,,,NR,NL,42014Archuleta
8005,Arapahoe,4,2014,1517828,,,NL,42014Arapahoe
8003,Alamosa,4,2014,,,NR,NL,42014Alamosa
8001,Adams,4,2014,452636,,,NR,42014Adams
8125,Yuma,3,2014,,,NL,NL,32014Yuma
8123,Weld,3,2014,580961,,,NR,32014Weld
8121,Washington,3,2014,,,NL,NL,32014Washington
8119,Teller,3,2014,,,NR,NL,32014Teller
8117,Summit,3,2014,253937,1427935,,,32014Summit
8115,Sedgwick,3,2014,,,NR,NL,32014Sedgwick
8113,San Miguel,3,2014,75215,319620,,,32014San Miguel
8111,San Juan,3,2014,,,NL,NL,32014San Juan
8109,Saguache,3,2014,,,NR,NL,32014Saguache
8107,Routt,3,2014,214650,,,NR,32014Routt
8105,Rio Grande,3,2014,,,NL,NL,32014Rio Grande
8103,Rio Blanco,3,2014,,,NL,NL,32014Rio Blanco
8101,Pueblo,3,2014,375711,1196018,,,32014Pueblo
8099,Prowers,3,2014,,,NL,NL,32014Prowers
8097,Pitkin,3,2014,157541,,,NR,32014Pitkin
8095,Phillips,3,2014,,,NL,NL,32014Phillips
8093,Park,3,2014,,,NR,NR,32014Park
8091,Ouray,3,2014,,,NR,NR,32014Ouray
8089,Otero,3,2014,,,NL,NL,32014Otero
8087,Morgan,3,2014,,,NL,NL,32014Morgan
8085,Montrose,3,2014,,,NR,NL,32014Montrose
8083,Montezuma,3,2014,,,NR,NL,32014Montezuma
8081,Moffat,3,2014,,,NR,NL,32014Moffat
8079,Mineral,3,2014,,,NL,NL,32014Mineral
8077,Mesa,3,2014,,,NR,NL,32014Mesa
8075,Logan,3,2014,,,NL,NL,32014Logan
8073,Lincoln,3,2014,,,NL,NL,32014Lincoln
8071,Las Animas,3,2014,,,NL,NL,32014Las Animas
8069,Larimer,3,2014,1234344,,,NL,32014Larimer
8065,Lake,3,2014,,,NL,NR,32014Lake
8067,La Plata,3,2014,587114,,,NL,32014La Plata
8063,Kit Carson,3,2014,,,NL,NL,32014Kit Carson
8061,Kiowa,3,2014,,,NL,NL,32014Kiowa
8059,Jefferson,3,2014,2014285,1056723,,,32014Jefferson
8057,Jackson,3,2014,,,NL,NL,32014Jackson
8055,Huerfano,3,2014,,,NL,NL,32014Huerfano
8053,Hinsdale,3,2014,,,NL,NL,32014Hinsdale
8051,Gunnison,3,2014,,,NR,NR,32014Gunnison
8049,Grand,3,2014,,,NR,NL,32014Grand
8047,Gilpin,3,2014,33416,131685,,,32014Gilpin
8045,Garfield,3,2014,401766,,,NR,32014Garfield
8043,Fremont,3,2014,222270,,,NL,32014Fremont
8039,Elbert,3,2014,,,NL,NL,32014Elbert
8041,El Paso,3,2014,5929766,,,NL,32014El Paso
8037,Eagle,3,2014,201147,,,NL,32014Eagle
8035,Douglas,3,2014,,,NL,NL,32014Douglas
8033,Dolores,3,2014,,,NL,NL,32014Dolores
8031,Denver,3,2014,16102218,10746117,,,32014Denver
8029,Delta,3,2014,,,NL,NL,32014Delta
8027,Custer,3,2014,,,NL,NL,32014Custer
8025,Crowley,3,2014,,,NL,NL,32014Crowley
8023,Costilla,3,2014,,,NR,NL,32014Costilla
8021,Conejos,3,2014,,,NL,NL,32014Conejos
8019,Clear Creek,3,2014,106955,524541,,,32014Clear Creek
8017,Cheyenne,3,2014,,,NL,NL,32014Cheyenne
8015,Chaffee,3,2014,,,NR,NL,32014Chaffee
8014,Broomfield,3,2014,,,NL,NL,32014Broomfield
8013,Boulder,3,2014,3505875,1396479,,,32014Boulder
8011,Bent,3,2014,,,NL,NL,32014Bent
8009,Baca,3,2014,,,NL,NL,32014Baca
8007,Archuleta,3,2014,,,NR,NL,32014Archuleta
8005,Arapahoe,3,2014,1490219,,,NL,32014Arapahoe
8003,Alamosa,3,2014,,,NR,NL,32014Alamosa
8001,Adams,3,2014,477275,,,NR,32014Adams
8125,Yuma,2,2014,,,NL,NL,22014Yuma
8123,Weld,2,2014,671024,,,NR,22014Weld
8121,Washington,2,2014,,,NL,NL,22014Washington
8119,Teller,2,2014,,,NR,NL,22014Teller
8117,Summit,2,2014,244818,1063383,,,22014Summit
8115,Sedgwick,2,2014,,,NR,NL,22014Sedgwick
8113,San Miguel,2,2014,94099,230470,,,22014San Miguel
8111,San Juan,2,2014,,,NL,NL,22014San Juan
8109,Saguache,2,2014,,,NL,NL,22014Saguache
8107,Routt,2,2014,209165,,,NR,22014Routt
8105,Rio Grande,2,2014,,,NL,NL,22014Rio Grande
8103,Rio Blanco,2,2014,,,NL,NL,22014Rio Blanco
8101,Pueblo,2,2014,418489,823156,,,22014Pueblo
8099,Prowers,2,2014,,,NL,NL,22014Prowers
8097,Pitkin,2,2014,161237,,,NL,22014Pitkin
8095,Phillips,2,2014,,,NL,NL,22014Phillips
8093,Park,2,2014,,,NR,NR,22014Park
8091,Ouray,2,2014,,,NR,NR,22014Ouray
8089,Otero,2,2014,,,NL,NL,22014Otero
8087,Morgan,2,2014,,,NL,NL,22014Morgan
8085,Montrose,2,2014,,,NR,NL,22014Montrose
8083,Montezuma,2,2014,103266,,,NL,22014Montezuma
8081,Moffat,2,2014,,,NR,NL,22014Moffat
8079,Mineral,2,2014,,,NL,NL,22014Mineral
8077,Mesa,2,2014,,,NR,NL,22014Mesa
8075,Logan,2,2014,,,NL,NL,22014Logan
8073,Lincoln,2,2014,,,NL,NL,22014Lincoln
8071,Las Animas,2,2014,,,NL,NL,22014Las Animas
8069,Larimer,2,2014,1009841,,,NL,22014Larimer
8065,Lake,2,2014,,,NL,NR,22014Lake
8067,La Plata,2,2014,521985,,,NL,22014La Plata
8063,Kit Carson,2,2014,,,NL,NL,22014Kit Carson
8061,Kiowa,2,2014,,,NL,NL,22014Kiowa
8059,Jefferson,2,2014,2044484,880367,,,22014Jefferson
8057,Jackson,2,2014,,,NL,NL,22014Jackson
8055,Huerfano,2,2014,,,NL,NL,22014Huerfano
8053,Hinsdale,2,2014,,,NL,NL,22014Hinsdale
8051,Gunnison,2,2014,,,NR,NR,22014Gunnison
8049,Grand,2,2014,,,NR,NL,22014Grand
8047,Gilpin,2,2014,32325,113337,,,22014Gilpin
8045,Garfield,2,2014,373432,,,NR,22014Garfield
8043,Fremont,2,2014,215839,,,NL,22014Fremont
8039,Elbert,2,2014,,,NL,NL,22014Elbert
8041,El Paso,2,2014,5116438,,,NL,22014El Paso
8037,Eagle,2,2014,185360,,,NL,22014Eagle
8035,Douglas,2,2014,,,NL,NL,22014Douglas
8033,Dolores,2,2014,,,NL,NL,22014Dolores
8031,Denver,2,2014,14680476,8349069,,,22014Denver
8029,Delta,2,2014,,,NL,NL,22014Delta
8027,Custer,2,2014,,,NL,NL,22014Custer
8025,Crowley,2,2014,,,NL,NL,22014Crowley
8023,Costilla,2,2014,,,NR,NL,22014Costilla
8021,Conejos,2,2014,,,NL,NL,22014Conejos
8019,Clear Creek,2,2014,111164,445976,,,22014Clear Creek
8017,Cheyenne,2,2014,,,NL,NL,22014Cheyenne
8015,Chaffee,2,2014,,,NR,NL,22014Chaffee
8014,Broomfield,2,2014,,,NL,NL,22014Broomfield
8013,Boulder,2,2014,3345413,,,NR,22014Boulder
8011,Bent,2,2014,,,NL,NL,22014Bent
8009,Baca,2,2014,,,NL,NL,22014Baca
8007,Archuleta,2,2014,,,NR,NL,22014Archuleta
8005,Arapahoe,2,2014,1210155,,,NL,22014Arapahoe
8003,Alamosa,2,2014,,,NR,NL,22014Alamosa
8001,Adams,2,2014,454940,,,NR,22014Adams
8125,Yuma,1,2014,,,NL,NL,12014Yuma
8123,Weld,1,2014,657150,,,NR,12014Weld
8121,Washington,1,2014,,,NL,NL,12014Washington
8119,Teller,1,2014,,,NR,NL,12014Teller
8117,Summit,1,2014,271441,1274208,,,12014Summit
8115,Sedgwick,1,2014,,,NR,NL,12014Sedgwick
8113,San Miguel,1,2014,164384,338934,,,12014San Miguel
8111,San Juan,1,2014,,,NL,NL,12014San Juan
8109,Saguache,1,2014,,,NL,NL,12014Saguache
8107,Routt,1,2014,239509,,,NR,12014Routt
8105,Rio Grande,1,2014,,,NL,NL,12014Rio Grande
8103,Rio Blanco,1,2014,,,NL,NL,12014Rio Blanco
8101,Pueblo,1,2014,419894,,,NR,12014Pueblo
8099,Prowers,1,2014,,,NL,NL,12014Prowers
8097,Pitkin,1,2014,194865,,,NL,12014Pitkin
8095,Phillips,1,2014,,,NL,NL,12014Phillips
8093,Park,1,2014,,,NR,NR,12014Park
8091,Ouray,1,2014,,,NR,NR,12014Ouray
8089,Otero,1,2014,,,NL,NL,12014Otero
8087,Morgan,1,2014,,,NL,NL,12014Morgan
8085,Montrose,1,2014,,,NR,NL,12014Montrose
8083,Montezuma,1,2014,100634,,,NL,12014Montezuma
8081,Moffat,1,2014,,,NR,NL,12014Moffat
8079,Mineral,1,2014,,,NL,NL,12014Mineral
8077,Mesa,1,2014,,,NR,NL,12014Mesa
8075,Logan,1,2014,,,NL,NL,12014Logan
8073,Lincoln,1,2014,,,NL,NL,12014Lincoln
8071,Las Animas,1,2014,,,NL,NL,12014Las Animas
8069,Larimer,1,2014,964948,,,NL,12014Larimer
8065,Lake,1,2014,,,NL,NR,12014Lake
8067,La Plata,1,2014,523193,,,NL,12014La Plata
8063,Kit Carson,1,2014,,,NL,NL,12014Kit Carson
8061,Kiowa,1,2014,,,NL,NL,12014Kiowa
8059,Jefferson,1,2014,1979386,853675,,,12014Jefferson
8057,Jackson,1,2014,,,NL,NL,12014Jackson
8055,Huerfano,1,2014,,,NL,NL,12014Huerfano
8053,Hinsdale,1,2014,,,NL,NL,12014Hinsdale
8051,Gunnison,1,2014,36244,,,NR,12014Gunnison
8049,Grand,1,2014,,,NR,NL,12014Grand
8047,Gilpin,1,2014,28798,197379,,,12014Gilpin
8045,Garfield,1,2014,396086,,,NR,12014Garfield
8043,Fremont,1,2014,134388,,,NL,12014Fremont
8039,Elbert,1,2014,,,NL,NL,12014Elbert
8041,El Paso,1,2014,4923633,,,NL,12014El Paso
8037,Eagle,1,2014,203060,,,NL,12014Eagle
8035,Douglas,1,2014,,,NL,NL,12014Douglas
8033,Dolores,1,2014,,,NL,NL,12014Dolores
8031,Denver,1,2014,15351083,8482593,,,12014Denver
8029,Delta,1,2014,,,NL,NL,12014Delta
8027,Custer,1,2014,,,NL,NL,12014Custer
8025,Crowley,1,2014,,,NL,NL,12014Crowley
8023,Costilla,1,2014,,,NR,NL,12014Costilla
8021,Conejos,1,2014,,,NL,NL,12014Conejos
8019,Clear Creek,1,2014,143736,459640,,,12014Clear Creek
8017,Cheyenne,1,2014,,,NL,NL,12014Cheyenne
8015,Chaffee,1,2014,83714,,,NL,12014Chaffee
8014,Broomfield,1,2014,,,NL,NL,12014Broomfield
8013,Boulder,1,2014,3417873,,,NL,12014Boulder
8011,Bent,1,2014,,,NL,NL,12014Bent
8009,Baca,1,2014,,,NL,NL,12014Baca
8007,Archuleta,1,2014,,,NR,NL,12014Archuleta
8005,Arapahoe,1,2014,1188232,,,NL,12014Arapahoe
8003,Alamosa,1,2014,,,NR,NL,12014Alamosa
8001,Adams,1,2014,683098,,,NR,12014Adams
8103,Rio Blanco,1,2020,,,NL,NL,12020Rio Blanco
8093,Park,1,2020,,388731,NR,,12020Park
8049,Grand,1,2020,,626116,NR,,12020Grand
8001,Adams,1,2020,633417,9161056,,,12020Adams
8121,Washington,1,2020,,,NL,NL,12020Washington
8067,La Plata,1,2020,,2345450,NR,,12020La Plata
8023,Costilla,1,2020,,334578,NL,,12020Costilla
8029,Delta,1,2020,,,NR,NL,12020Delta
,Sum of NR Counties,1,2020,28219107,111660730,,,12020Sum of NR Counties
8083,Montezuma,1,2020,,1741219,NR,,12020Montezuma
8041,El Paso,1,2020,8446189,,,NR,12020El Paso
8109,Saguache,1,2020,,254895,NL,,12020Saguache
8037,Eagle,1,2020,112180,1964595,,,12020Eagle
8117,Summit,1,2020,,2873525,NR,,12020Summit
8095,Phillips,1,2020,,,NL,NL,12020Phillips
8035,Douglas,1,2020,,,NL,NL,12020Douglas
8087,Morgan,1,2020,,1501900,NR,,12020Morgan
8043,Fremont,1,2020,,,NR,NL,12020Fremont
8045,Garfield,1,2020,99505,1779794,,,12020Garfield
8077,Mesa,1,2020,,1395679,NR,,12020Mesa
8063,Kit Carson,1,2020,,,NL,NL,12020Kit Carson
8125,Yuma,1,2020,,,NL,NL,12020Yuma
8079,Mineral,1,2020,,,NL,NL,12020Mineral
8007,Archuleta,1,2020,,842953,NL,,12020Archuleta
8123,Weld,1,2020,288641,2326213,,,12020Weld
8097,Pitkin,1,2020,,1501527,NR,,12020Pitkin
8021,Conejos,1,2020,,,NL,NR,12020Conejos
8061,Kiowa,1,2020,,,NL,NL,12020Kiowa
8051,Gunnison,1,2020,,641199,NL,,12020Gunnison
8099,Prowers,1,2020,,,NL,NL,12020Prowers
8009,Baca,1,2020,,,NL,NL,12020Baca
8065,Lake,1,2020,,,NL,NR,12020Lake
8069,Larimer,1,2020,763518,7671046,,,12020Larimer
8015,Chaffee,1,2020,,502604,NR,,12020Chaffee
8047,Gilpin,1,2020,,240660,NL,,12020Gilpin
8017,Cheyenne,1,2020,,,NL,NL,12020Cheyenne
8105,Rio Grande,1,2020,,,NL,NL,12020Rio Grande
8059,Jefferson,1,2020,1517024,4389257,,,12020Jefferson
8089,Otero,1,2020,,,NR,NR,12020Otero
8119,Teller,1,2020,,,NL,NL,12020Teller
8003,Alamosa,1,2020,,,NR,NL,12020Alamosa
8081,Moffat,1,2020,,,NR,NR,12020Moffat
8073,Lincoln,1,2020,,,NL,NL,12020Lincoln
8039,Elbert,1,2020,,,NL,NL,12020Elbert
8031,Denver,1,2020,12561679,32725429,,,12020Denver
8113,San Miguel,1,2020,,546613,NR,,12020San Miguel
8033,Dolores,1,2020,,,NL,NL,12020Dolores
8005,Arapahoe,1,2020,797863,11255656,,,12020Arapahoe
8091,Ouray,1,2020,,696495,NL,,12020Ouray
8057,Jackson,1,2020,,,NL,NL,12020Jackson
8071,Las Animas,1,2020,26742,3806589,,,12020Las Animas
8101,Pueblo,1,2020,764458,6107269,,,12020Pueblo
8014,Broomfield,1,2020,,,NL,NL,12020Broomfield
8011,Bent,1,2020,,,NL,NR,12020Bent
8053,Hinsdale,1,2020,,,NL,NL,12020Hinsdale
8075,Logan,1,2020,,,NL,NL,12020Logan
8115,Sedgwick,1,2020,,,NR,NR,12020Sedgwick
8025,Crowley,1,2020,,,NL,NR,12020Crowley
8055,Huerfano,1,2020,,162039,NL,,12020Huerfano
8013,Boulder,1,2020,1154221,8048704,,,12020Boulder
8085,Montrose,1,2020,,,NR,NR,12020Montrose
8107,Routt,1,2020,162666,1362765,,,12020Routt
8019,Clear Creek,1,2020,,688968,NR,,12020Clear Creek
8111,San Juan,1,2020,,,NL,NR,12020San Juan
8027,Custer,1,2020,,,NL,NL,12020Custer
8077,Mesa,2,2020,,1883643,NR,,22020Mesa
8007,Archuleta,2,2020,,806623,NL,,22020Archuleta
8031,Denver,2,2020,12235151,32649234,,,22020Denver
8021,Conejos,2,2020,,,NL,NR,22020Conejos
8033,Dolores,2,2020,,,NL,NL,22020Dolores
8063,Kit Carson,2,2020,,,NL,NL,22020Kit Carson
8035,Douglas,2,2020,,,NL,NL,22020Douglas
8083,Montezuma,2,2020,,1884355,NR,,22020Montezuma
8069,Larimer,2,2020,740329,7649702,,,22020Larimer
8005,Arapahoe,2,2020,781926,11501463,,,22020Arapahoe
8081,Moffat,2,2020,,,NR,NR,22020Moffat
8043,Fremont,2,2020,,,NR,NL,22020Fremont
8039,Elbert,2,2020,,,NL,NL,22020Elbert
8065,Lake,2,2020,,,NL,NR,22020Lake
8055,Huerfano,2,2020,,157235,NL,,22020Huerfano
8091,Ouray,2,2020,,,NL,NR,22020Ouray
8011,Bent,2,2020,,,NL,NR,22020Bent
8125,Yuma,2,2020,,,NL,NL,22020Yuma
8049,Grand,2,2020,,612478,NR,,22020Grand
8123,Weld,2,2020,289779,2323953,,,22020Weld
8041,El Paso,2,2020,8397819,,,NR,22020El Paso
8003,Alamosa,2,2020,,,NR,NL,22020Alamosa
,Sum of NR Counties,2,2020,27690463,112068640,,,22020Sum of NR Counties
8027,Custer,2,2020,,,NL,NL,22020Custer
8117,Summit,2,2020,,2867024,NR,,22020Summit
8085,Montrose,2,2020,,,NR,NR,22020Montrose
8029,Delta,2,2020,,,NR,NL,22020Delta
8053,Hinsdale,2,2020,,,NL,NL,22020Hinsdale
8075,Logan,2,2020,,,NL,NL,22020Logan
8013,Boulder,2,2020,1085220,7920664,,,22020Boulder
8045,Garfield,2,2020,89443,1792134,,,22020Garfield
8051,Gunnison,2,2020,,625097,NL,,22020Gunnison
8017,Cheyenne,2,2020,,,NL,NL,22020Cheyenne
8014,Broomfield,2,2020,,,NL,NL,22020Broomfield
8109,Saguache,2,2020,,265736,NL,,22020Saguache
8099,Prowers,2,2020,,,NL,NL,22020Prowers
8095,Phillips,2,2020,,,NL,NL,22020Phillips
8097,Pitkin,2,2020,,1406907,NR,,22020Pitkin
8059,Jefferson,2,2020,1401894,4304697,,,22020Jefferson
8105,Rio Grande,2,2020,,,NL,NL,22020Rio Grande
8119,Teller,2,2020,,,NL,NL,22020Teller
8037,Eagle,2,2020,109702,1959791,,,22020Eagle
8093,Park,2,2020,,364693,NR,,22020Park
8001,Adams,2,2020,583318,9143186,,,22020Adams
8113,San Miguel,2,2020,,558901,NR,,22020San Miguel
8111,San Juan,2,2020,,20789,NL,,22020San Juan
8047,Gilpin,2,2020,,231904,NL,,22020Gilpin
8025,Crowley,2,2020,,,NL,NR,22020Crowley
8073,Lincoln,2,2020,,,NL,NL,22020Lincoln
8115,Sedgwick,2,2020,,,NR,NR,22020Sedgwick
8067,La Plata,2,2020,,2303948,NR,,22020La Plata
8079,Mineral,2,2020,,,NL,NL,22020Mineral
8061,Kiowa,2,2020,,,NL,NL,22020Kiowa
8071,Las Animas,2,2020,25486,3989609,,,22020Las Animas
8089,Otero,2,2020,,,NR,NR,22020Otero
8023,Costilla,2,2020,,348795,NL,,22020Costilla
8107,Routt,2,2020,166099,1285386,,,22020Routt
8057,Jackson,2,2020,,,NL,NL,22020Jackson
8121,Washington,2,2020,,,NL,NL,22020Washington
8103,Rio Blanco,2,2020,,,NL,NL,22020Rio Blanco
8009,Baca,2,2020,,,NL,NL,22020Baca
8019,Clear Creek,2,2020,,648544,NR,,22020Clear Creek
8087,Morgan,2,2020,,1548519,NR,,22020Morgan
8015,Chaffee,2,2020,,449651,NR,,22020Chaffee
8101,Pueblo,2,2020,920463,5923274,,,22020Pueblo
8119,Teller,3,2020,,,NL,NL,32020Teller
8049,Grand,3,2020,,661002,NR,,32020Grand
8121,Washington,3,2020,,,NL,NL,32020Washington
8083,Montezuma,3,2020,,2189509,NR,,32020Montezuma
8091,Ouray,3,2020,,831789,NL,,32020Ouray
8033,Dolores,3,2020,,,NL,NL,32020Dolores
8055,Huerfano,3,2020,,224744,NL,,32020Huerfano
8023,Costilla,3,2020,,437566,NL,,32020Costilla
8077,Mesa,3,2020,,2354555,NR,,32020Mesa
8063,Kit Carson,3,2020,,,NL,NL,32020Kit Carson
8061,Kiowa,3,2020,,,NL,NL,32020Kiowa
8099,Prowers,3,2020,,,NL,NL,32020Prowers
8103,Rio Blanco,3,2020,,,NL,NL,32020Rio Blanco
8051,Gunnison,3,2020,,667205,NL,,32020Gunnison
8043,Fremont,3,2020,,,NR,NL,32020Fremont
8005,Arapahoe,3,2020,1039380,13195567,,,32020Arapahoe
8001,Adams,3,2020,786129,10989274,,,32020Adams
8115,Sedgwick,3,2020,,,NR,NR,32020Sedgwick
8007,Archuleta,3,2020,,916578,NL,,32020Archuleta
8095,Phillips,3,2020,,,NL,NL,32020Phillips
8085,Montrose,3,2020,,,NR,NR,32020Montrose
8069,Larimer,3,2020,937349,8575702,,,32020Larimer
8117,Summit,3,2020,,2348948,NR,,32020Summit
8081,Moffat,3,2020,,,NR,NR,32020Moffat
,Sum of NR Counties,3,2020,32929194,128117512,,,32020Sum of NR Counties
8021,Conejos,3,2020,,,NL,NR,32020Conejos
8035,Douglas,3,2020,,,NL,NL,32020Douglas
8017,Cheyenne,3,2020,,,NL,NL,32020Cheyenne
8015,Chaffee,3,2020,,561435,NR,,32020Chaffee
8089,Otero,3,2020,,289359,NR,,32020Otero
8013,Boulder,3,2020,1208727,9141582,,,32020Boulder
8025,Crowley,3,2020,,,NL,NR,32020Crowley
8123,Weld,3,2020,,2683128,NR,,32020Weld
8009,Baca,3,2020,,,NL,NL,32020Baca
8107,Routt,3,2020,,1220117,NR,,32020Routt
8109,Saguache,3,2020,,325910,NR,,32020Saguache
8053,Hinsdale,3,2020,,,NL,NL,32020Hinsdale
8027,Custer,3,2020,,,NL,NL,32020Custer
8029,Delta,3,2020,,,NL,NL,32020Delta
8093,Park,3,2020,,461899,NR,,32020Park
8067,La Plata,3,2020,,2802713,NR,,32020La Plata
8047,Gilpin,3,2020,,246896,NL,,32020Gilpin
8097,Pitkin,3,2020,,1202870,NR,,32020Pitkin
8075,Logan,3,2020,,,NL,NL,32020Logan
8011,Bent,3,2020,,,NL,NR,32020Bent
8101,Pueblo,3,2020,1455541,7337911,,,32020Pueblo
8003,Alamosa,3,2020,,,NR,NL,32020Alamosa
8113,San Miguel,3,2020,,484426,NR,,32020San Miguel
8125,Yuma,3,2020,,,NL,NL,32020Yuma
8087,Morgan,3,2020,,1752738,NR,,32020Morgan
8031,Denver,3,2020,13752429,37144790,,,32020Denver
8039,Elbert,3,2020,,,NL,NL,32020Elbert
8105,Rio Grande,3,2020,,,NL,NL,32020Rio Grande
8065,Lake,3,2020,,295013,NL,,32020Lake
8057,Jackson,3,2020,,,NL,NL,32020Jackson
8079,Mineral,3,2020,,,NL,NL,32020Mineral
8059,Jefferson,3,2020,1644343,5200066,,,32020Jefferson
8073,Lincoln,3,2020,,,NL,NL,32020Lincoln
8037,Eagle,3,2020,,1886687,NR,,32020Eagle
8071,Las Animas,3,2020,,4382701,NR,,32020Las Animas
8019,Clear Creek,3,2020,,678872,NR,,32020Clear Creek
8111,San Juan,3,2020,,18137,NL,,32020San Juan
8045,Garfield,3,2020,,2241940,NR,,32020Garfield
8014,Broomfield,3,2020,,,NL,NL,32020Broomfield
8041,El Paso,3,2020,10236898,,,NR,32020El Paso
8079,Mineral,4,2020,,,NL,NL,42020Mineral
8085,Montrose,4,2020,,,NR,NR,42020Montrose
8035,Douglas,4,2020,,,NL,NL,42020Douglas
8019,Clear Creek,4,2020,,414222,NL,,42020Clear Creek
8105,Rio Grande,4,2020,,,NL,NL,42020Rio Grande
8073,Lincoln,4,2020,,,NL,NL,42020Lincoln
8107,Routt,4,2020,,721764,NR,,42020Routt
8101,Pueblo,4,2020,1285315,7445342,,,42020Pueblo
8081,Moffat,4,2020,,1087434,NR,,42020Moffat
8045,Garfield,4,2020,122073,2102674,,,42020Garfield
8031,Denver,4,2020,15951678,31160844,,,42020Denver
8067,La Plata,4,2020,,2576792,NR,,42020La Plata
8103,Rio Blanco,4,2020,,,NL,NL,42020Rio Blanco
8123,Weld,4,2020,349328,2568084,,,42020Weld
8093,Park,4,2020,,443813,NR,,42020Park
8023,Costilla,4,2020,,440315,NL,,42020Costilla
8091,Ouray,4,2020,,790247,NL,,42020Ouray
8003,Alamosa,4,2020,,,NR,NL,42020Alamosa
8063,Kit Carson,4,2020,,,NL,NL,42020Kit Carson
8033,Dolores,4,2020,,,NL,NL,42020Dolores
8011,Bent,4,2020,,,NL,NR,42020Bent
8025,Crowley,4,2020,,,NL,NR,42020Crowley
8013,Boulder,4,2020,1157461,8099503,,,42020Boulder
8037,Eagle,4,2020,124811,1126605,,,42020Eagle
8089,Otero,4,2020,,275275,NR,,42020Otero
8077,Mesa,4,2020,,2371358,NR,,42020Mesa
8021,Conejos,4,2020,,,NL,NR,42020Conejos
8053,Hinsdale,4,2020,,,NL,NL,42020Hinsdale
8001,Adams,4,2020,880140,10446363,,,42020Adams
8095,Phillips,4,2020,,,NL,NL,42020Phillips
8061,Kiowa,4,2020,,,NL,NL,42020Kiowa
8083,Montezuma,4,2020,,2393324,NR,,42020Montezuma
8125,Yuma,4,2020,,,NL,NL,42020Yuma
8015,Chaffee,4,2020,,452748,NR,,42020Chaffee
8115,Sedgwick,4,2020,,,NR,NR,42020Sedgwick
8069,Larimer,4,2020,810855,7711224,,,42020Larimer
8075,Logan,4,2020,,,NL,NL,42020Logan
8121,Washington,4,2020,,,NL,NL,42020Washington
8055,Huerfano,4,2020,,175608,NL,,42020Huerfano
8039,Elbert,4,2020,,,NL,NL,42020Elbert
8057,Jackson,4,2020,,,NL,NL,42020Jackson
8041,El Paso,4,2020,11689596,,,NR,42020El Paso
,Sum of NR Counties,4,2020,36485700,112010018,,,42020Sum of NR Counties
8097,Pitkin,4,2020,,628976,NR,,42020Pitkin
8059,Jefferson,4,2020,1592093,4316892,,,42020Jefferson
8007,Archuleta,4,2020,,714722,NL,,42020Archuleta
8047,Gilpin,4,2020,,152423,NL,,42020Gilpin
